surface,module,method,path,clean_url,flags,p0_candidate,source_file,name
admin,promo,POST,/admin/promo/task/insert,{{admin_url}}/admin/promo/task/insert,,,后台/vip任务中心/新增任务-seven.bru,新增任务-seven
admin,promo,GET,/admin/promo/task/list,{{admin_url}}/admin/promo/task/list,,,后台/vip任务中心/任务中心列表-seven.bru,任务中心列表-seven
admin,promo,POST,/admin/promo/update,{{admin_url}}/admin/promo/update,name_v2,,后台/Vipv2/活动编辑.bru,活动编辑
admin,promo,GET,/admin/promo/vip/daily/loss/export,{{admin_url}}/admin/promo/vip/daily/loss/export,"name_v2,hardcoded_env",,后台/Vipv2/每日负盈利活动记录-导出-aliang.bru,每日负盈利活动记录-导出-aliang
admin,promo,GET,/admin/promo/vip/daily/loss/list,{{admin_url}}/admin/promo/vip/daily/loss/list?page=1&page_size=100&phone=<redacted>,"name_v2,hardcoded_env",,后台/Vipv2/每日负盈利活动记录-aliang.bru,每日负盈利活动记录-aliang
admin,promo,GET,/admin/promo/vip/half/moon/export,{{admin_url}}/admin/promo/vip/half/moon/export,"name_v2,hardcoded_env",,后台/Vipv2/半月礼金活动记录-导出-aliang.bru,半月礼金活动记录-导出-aliang
admin,promo,GET,/admin/promo/vip/half/moon/list,{{admin_url}}/admin/promo/vip/half/moon/list?page=1&page_size=100&phone=<redacted>,"name_v2,hardcoded_env",,后台/Vipv2/半月礼金活动记录列表-aliang.bru,半月礼金活动记录列表-aliang
admin,promo,GET,/admin/promo/vip/log/export,{{admin_url}}/admin/promo/vip/log/export,"name_v2,hardcoded_env",,后台/Vipv2/奖励表-导出-aliang.bru,奖励表-导出-aliang
admin,promo,GET,/admin/promo/vip/log/list,{{admin_url}}/admin/promo/vip/log/list?page=1&page_size=20,"name_v2,hardcoded_env",,后台/Vipv2/奖励表列表-aliang.bru,奖励表列表-aliang
admin,promo,GET,/admin/promo/vip/sign/in/export,{{admin_url}}/admin/promo/vip/sign/in/export?topic_id=123456,"name_v2,hardcoded_env",,后台/Vipv2/每日签到导出.bru,每日签到导出
admin,promo,GET,/admin/promo/vip/sign/in/list,{{admin_url}}/admin/promo/vip/sign/in/list,"name_v2,hardcoded_env",,后台/Vipv2/每日签到列表.bru,每日签到列表
admin,promo,GET,/admin/promotion_effect,{{admin_url}}/admin/promotion_effect?promo_group=1,hardcoded_env,,后台/推广管理/推广效果评估.bru,推广效果评估
