surface,module,method,path,clean_url,flags,p0_candidate,source_file,name
admin,other,POST,/backend/agency/banner/update/state,{{admin_url}}/backend/agency/banner/update/state,hardcoded_env,,代理管理后台/推广素材/轮播图更新状态.bru,轮播图更新状态
admin,other,GET,/backend/agency/detail,{{admin_url}}/backend/agency/detail?id=<id>,,,代理管理后台/后台账号管理/后台账户详情-seven.bru,后台账户详情-seven
admin,other,GET,/backend/agency/google/qrcode/info,{{admin_url}}/backend/agency/google/qrcode/info,,,代理管理后台/后台账号管理/获取谷歌令牌密钥-seven.bru,获取谷歌令牌密钥-seven
admin,other,POST,/backend/agency/google/secret/update,{{admin_url}}/backend/agency/google/secret/update,,,代理管理后台/后台账号管理/绑定谷歌令牌-seven.bru,绑定谷歌令牌-seven
admin,other,GET,/backend/agency/google/unbind,{{admin_url}}/backend/agency/google/unbind?id=%E5%90%8E%E5%8F%B0%E8%B4%A6%E6%88%B7ID,,,代理管理后台/后台账号管理/谷歌令牌解绑.bru,谷歌令牌解绑
admin,other,GET,/backend/agency/google/verify,{{admin_url}}/backend/agency/google/verify?code=<redacted>,,,代理管理后台/后台账号管理/谷歌令牌验证-seven.bru,谷歌令牌验证-seven
admin,other,GET,/backend/agency/me/detail,{{admin_url}}/backend/agency/me/detail,,,代理管理后台/后台账号管理/后台账户详情(当前登陆信息).bru,后台账户详情(当前登陆信息)
admin,other,GET,/backend/agency/sys/config/list,{{admin_url}}/backend/agency/sys/config/list,,,代理管理后台/代理管理/代理设置/代理开关/代理开关列表.bru,代理开关列表
admin,other,GET,/backend/agency/sys/config/list,{{admin_url}}/backend/agency/sys/config/list?ty=4,,,代理管理后台/代理管理/代理设置/活跃会员/系统配置列表.bru,系统配置列表
admin,other,POST,/backend/agency/sys/config/set,{{admin_url}}/backend/agency/sys/config/set,,,代理管理后台/代理管理/代理设置/活跃会员/系统配置设置.bru,系统配置设置
admin,other,POST,/backend/agency/user/insert,{{admin_url}}/backend/agency/user/insert,,,代理管理后台/后台账号管理/新增账户.bru,新增账户
admin,other,GET,/backend/agency/user/list,{{admin_url}}/backend/agency/user/list,,,代理管理后台/后台账号管理/后台账户列表.bru,后台账户列表
admin,other,POST,/backend/agency/user/update,{{admin_url}}/backend/agency/user/update,,,代理管理后台/后台账号管理/修改账户信息.bru,修改账户信息
admin,other,GET,/cmpl/banner/delete,{{admin_url}}/cmpl/banner/delete?id=1,hardcoded_env,,合规/轮播图/轮播图删除.bru,轮播图删除
admin,other,POST,/cmpl/banner/insert,{{admin_url}}/cmpl/banner/insert,hardcoded_env,,合规/轮播图/新增轮播图.bru,新增轮播图
admin,other,POST,/cmpl/banner/list,{{admin_url}}/cmpl/banner/list,hardcoded_env,,合规/轮播图/轮播图列表.bru,轮播图列表
admin,other,POST,/cmpl/banner/update,{{admin_url}}/cmpl/banner/update,hardcoded_env,,合规/轮播图/轮播图修改.bru,轮播图修改
admin,other,POST,/cmpl/banner/update/state,{{admin_url}}/cmpl/banner/update/state,hardcoded_env,,合规/轮播图/轮播图更新状态.bru,轮播图更新状态
admin,other,POST,/cmpl/log/list,{{admin_url}}/cmpl/log/list?page_isze=10&page=1&ops=%E7%99%BB%E9%99%86%2Ckcy&result=%E6%88%90%E5%8A%9F%2C%E5%A4%B1%E8%B4%A5,,,合规/后台日志/日志-seven.bru,日志-seven
admin,other,GET,/cmpl/me/detail,{{admin_url}}/cmpl/me/detail,,,合规/后台账号管理/后台账户详情(当前登陆信息)-seven.bru,后台账户详情(当前登陆信息)-seven
admin,other,GET,/cmpl/notify/audit/alarm,{{admin_url}}/cmpl/notify/audit/alarm?t=<redacted>,,,合规/系统管理/通知中心/获取系统通知数量-wesley.bru,获取系统通知数量-wesley
admin,other,GET,/cmpl/online/count,{{admin_url}}/cmpl/online/count,,,合规/在线用户/获取在线会员数.bru,获取在线会员数
admin,other,GET,/cmpl/online/list,{{admin_url}}/cmpl/online/list,,,合规/在线用户/在线会员列表.bru,在线会员列表
admin,other,GET,/cmpl/platform/list,{{admin_url}}/cmpl/platform/list?page=1&page_size=10&game_type=0,hardcoded_env,,合规/场馆管理/场馆列表.bru,场馆列表
admin,other,POST,/cmpl/platform/update/state,{{admin_url}}/cmpl/platform/update/state,,,合规/场馆管理/场馆更新状态.bru,场馆更新状态
admin,other,POST,/cmpl/shop/insert,{{admin_url}}/cmpl/shop/insert,,,合规/门店/新增门店.bru,新增门店
admin,other,GET,/cmpl/shop/list,{{admin_url}}/cmpl/shop/list,,,合规/门店/门店列表.bru,门店列表
admin,other,POST,/cmpl/shop/update,{{admin_url}}/cmpl/shop/update,,,合规/门店/修改门店.bru,修改门店
admin,other,POST,/cmpl/upload/public,{{admin_url}}/cmpl/upload/public?prefix=banner,,,合规/上传/上传-公开访问 - double.bru,上传-公开访问 - double
admin,other,GET,/cmpl/user/delete,{{admin_url}}/cmpl/user/delete?id=<id>,,,合规/后台账号管理/后台删除账户-seven.bru,后台删除账户-seven
admin,other,GET,/cmpl/user/detail,{{admin_url}}/cmpl/user/detail?id=<id>,,,合规/后台账号管理/后台账户详情-seven.bru,后台账户详情-seven
admin,other,POST,/cmpl/user/insert,{{admin_url}}/cmpl/user/insert,,,合规/后台账号管理/新增账户-seven.bru,新增账户-seven
admin,other,GET,/cmpl/user/list,{{admin_url}}/cmpl/user/list,,,合规/后台账号管理/后台账户列表-seven.bru,后台账户列表-seven
admin,other,POST,/cmpl/user/update,{{admin_url}}/cmpl/user/update,,,合规/后台账号管理/修改账户信息-seven.bru,修改账户信息-seven
admin,other,GET,/cmpl/venue/list,{{admin_url}}/cmpl/venue/list,,,合规/厂商管理/厂商列表-light.bru,厂商列表-light
admin,other,GET,/cmpl/whiteList/delete,{{admin_url}}/cmpl/whiteList/delete?id=123456,,,合规/系统管理/白名单管理/删除白名单 --yasser.bru,删除白名单 --yasser
admin,other,POST,/cmpl/whiteList/insert,{{admin_url}}/cmpl/whiteList/insert,hardcoded_env,,合规/系统管理/白名单管理/新增白名单 --yasser.bru,新增白名单 --yasser
admin,other,GET,/cmpl/whiteList/list,{{admin_url}}/cmpl/whiteList/list?page=1&page_size=20,,,合规/系统管理/白名单管理/白名单列表 --yasser.bru,白名单列表 --yasser
admin,other,POST,/cmpl/whiteList/update,{{admin_url}}/cmpl/whiteList/update,,,合规/系统管理/白名单管理/更新白名单 --yasser.bru,更新白名单 --yasser
admin,other,GET,/sys/config/compliance/detail,{{admin_url}}/sys/config/compliance/detail,,,后台/运营管理/客户端配置/合规化开关详情.bru,合规化开关详情
admin,other,GET,/sys/config/compliance/status,{{admin_url}}/sys/config/compliance/status,,,后台/运营管理/客户端配置/合规化开关状态.bru,合规化开关状态
admin,other,POST,/sys/config/compliance/update,{{admin_url}}/sys/config/compliance/update,,,后台/运营管理/客户端配置/合规化开关更新.bru,合规化开关更新
admin,other,GET,/sys/config/list,{{admin_url}}/sys/config/list,,,后台/系统管理/系统配置/系统配置列表 --wesley.bru,系统配置列表 --wesley
admin,other,POST,/sys/config/set,{{admin_url}}/sys/config/set,,,后台/系统管理/系统配置/系统配置设置--wesley.bru,系统配置设置--wesley
admin,other,POST,/sys/config/update,{{admin_url}}/sys/config/update,,,后台/系统管理/系统配置/系统配置更新--wesley.bru,系统配置更新--wesley
